AÑO,DEPARTAMENTO,FECHA_ACC,DIA_SEMANA_ACC,CONDIC_METEOR,ESTADO_SUPER,TERRENO,GEOMETRIA_ACC,N_HERIDOS,N_MUERTOS,N_VICTIMAS,CLASE_ACCIDENTE,CAUSA_POSIBLE
2022,Cundinamarca,2022-10-18,Miércoles,Soleado,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2022,Santander,2022-03-10,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-06-26,Jueves,Lluvia,Seca,Montañoso,Recta,2,0,2,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-08-25,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Cundinamarca,2022-08-10,Sábado,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Boyacá,2022-11-25,Viernes,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-10-26,Jueves,Lluvia,Seca,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Córdoba,2022-03-25,Viernes,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-01-24,Viernes,Soleado,Húmeda,Plano,Recta,0,0,0,Colisión,No mantener distancia
2022,Boyacá,2022-06-14,Sábado,Lluvia,Seca,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-02-16,Miércoles,Soleado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Córdoba,2022-03-17,Domingo,Soleado,Húmeda,Plano,Curva,2,0,2,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-12-14,Miércoles,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-01-10,Jueves,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-03-11,Jueves,Lluvia,Húmeda,Plano,Recta,1,0,1,Atropello,No mantener distancia
2022,Boyacá,2022-10-28,Jueves,Lluvia,Húmeda,Plano,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Antioquia,2022-12-01,Domingo,Soleado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-09-12,Miércoles,Lluvia,Seca,Plano,Curva,0,1,1,Colisión,Exceso de velocidad
2022,Santander,2022-02-04,Jueves,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-04-25,Jueves,Lluvia,Húmeda,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-12-12,Lunes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-12-28,Sábado,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-02-26,Miércoles,Soleado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Córdoba,2022-03-01,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Antioquia,2022-04-28,Lunes,Nublado,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Santander,2022-03-25,Viernes,Soleado,Húmeda,Plano,Recta,1,0,1,Colisión,Inexperiencia
2022,Boyacá,2022-03-01,Sábado,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-05-08,Sábado,Nublado,Seca,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-06-23,Sábado,Soleado,Seca,Plano,Curva,2,1,3,Volcamiento,Inexperiencia
2022,Antioquia,2022-11-28,Domingo,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2022,Cundinamarca,2022-08-17,Sábado,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-11-14,Sábado,Soleado,Húmeda,Montañoso,Recta,2,0,2,Atropello,Inexperiencia
2022,Santander,2022-01-16,Sábado,Nublado,Seca,Plano,Recta,1,0,1,Colisión,Inexperiencia
2022,Cundinamarca,2022-01-21,Viernes,Soleado,Seca,Montañoso,Recta,1,1,2,Colisión,Inexperiencia
2022,Cundinamarca,2022-06-12,Sábado,Nublado,Seca,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-09-19,Jueves,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-02-24,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-01-12,Sábado,Lluvia,Seca,Plano,Curva,0,1,1,Colisión,No mantener distancia
2022,Antioquia,2022-03-08,Sábado,Nublado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-08-11,Jueves,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Antioquia,2022-09-24,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Santander,2022-11-14,Miércoles,Nublado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Santander,2022-12-16,Lunes,Soleado,Húmeda,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Santander,2022-07-17,Domingo,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Córdoba,2022-12-08,Jueves,Soleado,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-09-10,Martes,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Cundinamarca,2022-03-20,Sábado,Nublado,Seca,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-12-03,Miércoles,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-07-24,Lunes,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Boyacá,2022-12-12,Martes,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Antioquia,2022-06-04,Jueves,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Antioquia,2022-04-19,Viernes,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Córdoba,2022-01-17,Sábado,Soleado,Húmeda,Plano,Recta,0,1,1,Colisión,Inexperiencia
2022,Cundinamarca,2022-01-13,Martes,Soleado,Húmeda,Plano,Recta,0,1,1,Volcamiento,Inexperiencia
2022,Córdoba,2022-11-10,Miércoles,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Santander,2022-05-10,Jueves,Soleado,Seca,Montañoso,Recta,1,1,2,Colisión,Inexperiencia
2022,Cundinamarca,2022-01-13,Sábado,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-03-10,Martes,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Cundinamarca,2022-03-01,Jueves,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-03-28,Martes,Lluvia,Seca,Plano,Recta,0,0,0,Colisión,No mantener distancia
2022,Santander,2022-04-22,Miércoles,Nublado,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-07-28,Viernes,Soleado,Húmeda,Plano,Curva,2,0,2,Volcamiento,Inexperiencia
2022,Boyacá,2022-04-06,Miércoles,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Boyacá,2022-01-19,Viernes,Lluvia,Seca,Plano,Recta,2,1,3,Atropello,No mantener distancia
2022,Cundinamarca,2022-01-17,Lunes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,No mantener distancia
2022,Santander,2022-07-16,Martes,Lluvia,Seca,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2022,Antioquia,2022-08-03,Sábado,Soleado,Húmeda,Montañoso,Curva,3,0,3,Colisión,No mantener distancia
2022,Santander,2022-01-15,Viernes,Soleado,Húmeda,Plano,Curva,3,0,3,Atropello,No mantener distancia
2022,Boyacá,2022-04-06,Miércoles,Nublado,Húmeda,Montañoso,Recta,2,1,3,Atropello,Exceso de velocidad
2022,Boyacá,2022-08-17,Domingo,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-02-07,Miércoles,Nublado,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-01-09,Sábado,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Antioquia,2022-07-23,Sábado,Lluvia,Húmeda,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-05-24,Domingo,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Boyacá,2022-02-24,Martes,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Santander,2022-10-18,Sábado,Lluvia,Seca,Montañoso,Recta,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-11-25,Lunes,Nublado,Seca,Montañoso,Curva,1,1,2,Atropello,No mantener distancia
2022,Córdoba,2022-01-06,Jueves,Nublado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-07-21,Viernes,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-05-20,Miércoles,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Córdoba,2022-02-14,Miércoles,Soleado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Antioquia,2022-09-06,Miércoles,Lluvia,Húmeda,Plano,Curva,2,0,2,Atropello,Exceso de velocidad
2022,Córdoba,2022-12-06,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-09-17,Sábado,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Boyacá,2022-06-17,Jueves,Lluvia,Húmeda,Montañoso,Curva,1,1,2,Colisión,Inexperiencia
2022,Antioquia,2022-04-26,Jueves,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Cundinamarca,2022-11-22,Viernes,Lluvia,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-01-23,Martes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2022,Cundinamarca,2022-03-09,Miércoles,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-02-02,Jueves,Soleado,Seca,Plano,Curva,1,1,2,Atropello,No mantener distancia
2022,Cundinamarca,2022-02-11,Domingo,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2022,Córdoba,2022-03-11,Viernes,Soleado,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-04-06,Sábado,Soleado,Seca,Montañoso,Curva,1,1,2,Colisión,Inexperiencia
2022,Antioquia,2022-02-06,Miércoles,Lluvia,Seca,Plano,Curva,3,0,3,Volcamiento,Exceso de velocidad
2022,Santander,2022-03-06,Viernes,Soleado,Seca,Plano,Curva,0,1,1,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-12-06,Lunes,Nublado,Húmeda,Plano,Recta,2,0,2,Colisión,Exceso de velocidad
2022,Córdoba,2022-07-23,Sábado,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-01-11,Miércoles,Soleado,Húmeda,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Antioquia,2022-11-07,Lunes,Nublado,Húmeda,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-12-10,Domingo,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Santander,2022-11-25,Viernes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Boyacá,2022-03-01,Lunes,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Antioquia,2022-07-27,Martes,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-01-18,Lunes,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-05-26,Lunes,Soleado,Húmeda,Plano,Recta,0,1,1,Colisión,Inexperiencia
2022,Córdoba,2022-05-03,Jueves,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2022,Santander,2022-05-14,Jueves,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2022,Cundinamarca,2022-09-27,Jueves,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-04-02,Viernes,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Atropello,No mantener distancia
2022,Santander,2022-05-09,Lunes,Soleado,Seca,Plano,Recta,0,0,0,Atropello,Inexperiencia
2022,Santander,2022-04-03,Miércoles,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Santander,2022-07-26,Martes,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-06-04,Domingo,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Inexperiencia
2022,Boyacá,2022-10-27,Martes,Nublado,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Córdoba,2022-05-05,Sábado,Soleado,Seca,Montañoso,Curva,0,1,1,Atropello,Exceso de velocidad
2022,Córdoba,2022-06-01,Domingo,Nublado,Húmeda,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2022,Santander,2022-06-06,Jueves,Soleado,Seca,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2022,Córdoba,2022-10-15,Jueves,Lluvia,Seca,Montañoso,Curva,1,0,1,Volcamiento,Exceso de velocidad
2022,Santander,2022-07-04,Miércoles,Soleado,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2022,Santander,2022-11-16,Sábado,Soleado,Húmeda,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-04-12,Domingo,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Córdoba,2022-02-16,Domingo,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Córdoba,2022-05-27,Jueves,Soleado,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Boyacá,2022-09-19,Sábado,Soleado,Seca,Plano,Recta,0,1,1,Colisión,Exceso de velocidad
2022,Córdoba,2022-06-24,Jueves,Soleado,Húmeda,Plano,Curva,0,1,1,Volcamiento,Exceso de velocidad
2022,Santander,2022-10-17,Martes,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-11-17,Jueves,Nublado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-11-23,Domingo,Nublado,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2022,Boyacá,2022-05-02,Sábado,Nublado,Húmeda,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2022,Cundinamarca,2022-11-28,Martes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2022,Córdoba,2022-05-27,Sábado,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-04-19,Lunes,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-02-27,Sábado,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Inexperiencia
2022,Cundinamarca,2022-11-09,Miércoles,Lluvia,Seca,Plano,Recta,1,0,1,Colisión,Inexperiencia
2022,Antioquia,2022-05-23,Domingo,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Santander,2022-02-03,Sábado,Lluvia,Seca,Montañoso,Recta,0,1,1,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-04-27,Domingo,Soleado,Húmeda,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2022,Boyacá,2022-01-09,Viernes,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-02-24,Miércoles,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Cundinamarca,2022-11-05,Domingo,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Santander,2022-11-22,Jueves,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Santander,2022-05-17,Martes,Soleado,Húmeda,Montañoso,Curva,2,0,2,Atropello,Exceso de velocidad
2022,Antioquia,2022-05-26,Jueves,Soleado,Seca,Montañoso,Recta,2,0,2,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-01-21,Viernes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-07-17,Jueves,Nublado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-07-13,Sábado,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-02-22,Sábado,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-12-19,Jueves,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Córdoba,2022-06-15,Sábado,Nublado,Seca,Montañoso,Curva,2,0,2,Volcamiento,No mantener distancia
2022,Santander,2022-02-02,Miércoles,Soleado,Húmeda,Montañoso,Recta,0,1,1,Colisión,No mantener distancia
2022,Santander,2022-07-24,Martes,Soleado,Seca,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Antioquia,2022-01-17,Miércoles,Soleado,Seca,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2022,Cundinamarca,2022-09-24,Lunes,Soleado,Seca,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Santander,2022-03-19,Martes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Córdoba,2022-02-08,Sábado,Lluvia,Húmeda,Montañoso,Curva,2,1,3,Volcamiento,Exceso de velocidad
2022,Santander,2022-06-15,Jueves,Soleado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-11-28,Jueves,Nublado,Húmeda,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2022,Cundinamarca,2022-12-02,Viernes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Colisión,Exceso de velocidad
2022,Boyacá,2022-04-17,Miércoles,Soleado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-01-16,Domingo,Nublado,Seca,Montañoso,Recta,2,0,2,Volcamiento,No mantener distancia
2022,Santander,2022-11-22,Miércoles,Soleado,Húmeda,Montañoso,Curva,2,0,2,Colisión,Exceso de velocidad
2022,Boyacá,2022-02-12,Miércoles,Lluvia,Seca,Plano,Recta,1,0,1,Atropello,Inexperiencia
2022,Córdoba,2022-01-13,Jueves,Soleado,Húmeda,Plano,Curva,1,0,1,Colisión,Inexperiencia
2022,Cundinamarca,2022-07-23,Sábado,Lluvia,Seca,Plano,Recta,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-05-03,Domingo,Soleado,Húmeda,Plano,Recta,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-07-08,Viernes,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-12-11,Viernes,Nublado,Seca,Plano,Curva,2,0,2,Colisión,No mantener distancia
2022,Antioquia,2022-03-20,Miércoles,Nublado,Seca,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Boyacá,2022-01-04,Domingo,Nublado,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Antioquia,2022-04-19,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2022,Boyacá,2022-07-28,Viernes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Boyacá,2022-04-06,Lunes,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-12-05,Domingo,Soleado,Seca,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Cundinamarca,2022-06-22,Martes,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Córdoba,2022-11-15,Jueves,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Santander,2022-02-05,Lunes,Lluvia,Húmeda,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-01-20,Jueves,Nublado,Húmeda,Plano,Recta,1,1,2,Atropello,No mantener distancia
2022,Antioquia,2022-03-19,Jueves,Soleado,Húmeda,Montañoso,Curva,1,1,2,Colisión,Exceso de velocidad
2022,Cundinamarca,2022-12-07,Viernes,Nublado,Húmeda,Montañoso,Curva,2,0,2,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-10-02,Miércoles,Lluvia,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Antioquia,2022-08-08,Jueves,Nublado,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-01-04,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2022,Boyacá,2022-07-11,Jueves,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-12-23,Lunes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Antioquia,2022-06-13,Lunes,Lluvia,Seca,Plano,Recta,1,0,1,Atropello,Inexperiencia
2022,Santander,2022-01-09,Jueves,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2022,Cundinamarca,2022-07-25,Miércoles,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Santander,2022-01-17,Viernes,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2022,Antioquia,2022-11-06,Domingo,Lluvia,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-06-06,Domingo,Lluvia,Seca,Plano,Recta,0,1,1,Atropello,No mantener distancia
2022,Córdoba,2022-05-20,Lunes,Nublado,Seca,Montañoso,Recta,0,0,0,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-10-18,Lunes,Soleado,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Boyacá,2022-11-13,Domingo,Lluvia,Húmeda,Plano,Curva,0,1,1,Atropello,No mantener distancia
2022,Antioquia,2022-12-25,Viernes,Nublado,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Santander,2022-02-13,Miércoles,Soleado,Húmeda,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2022,Cundinamarca,2022-10-12,Domingo,Soleado,Seca,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2022,Antioquia,2022-12-03,Miércoles,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-08-08,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2022,Antioquia,2022-01-26,Viernes,Soleado,Seca,Plano,Curva,1,0,1,Colisión,Inexperiencia
2022,Antioquia,2022-01-03,Miércoles,Nublado,Húmeda,Montañoso,Curva,3,0,3,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-02-06,Domingo,Soleado,Seca,Plano,Recta,0,1,1,Volcamiento,No mantener distancia
2022,Cundinamarca,2022-10-17,Lunes,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2022,Boyacá,2022-02-16,Lunes,Nublado,Húmeda,Plano,Recta,0,1,1,Atropello,No mantener distancia
2022,Cundinamarca,2022-08-23,Sábado,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Antioquia,2022-10-20,Martes,Nublado,Seca,Plano,Curva,0,1,1,Colisión,Inexperiencia
2022,Córdoba,2022-12-09,Viernes,Lluvia,Seca,Plano,Curva,3,0,3,Colisión,Exceso de velocidad
2022,Antioquia,2022-02-03,Martes,Soleado,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2022,Boyacá,2022-10-14,Jueves,Nublado,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2022,Cundinamarca,2022-11-18,Viernes,Nublado,Húmeda,Plano,Curva,1,0,1,Colisión,Inexperiencia
2022,Córdoba,2022-05-26,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2022,Córdoba,2022-02-01,Jueves,Nublado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2022,Santander,2022-06-28,Martes,Lluvia,Seca,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2022,Cundinamarca,2022-01-23,Sábado,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2022,Antioquia,2022-06-06,Miércoles,Soleado,Húmeda,Plano,Recta,1,0,1,Colisión,Exceso de velocidad
2022,Antioquia,2022-06-03,Sábado,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,No mantener distancia
2022,Córdoba,2022-12-06,Viernes,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2022,Cundinamarca,2022-06-06,Miércoles,Lluvia,Húmeda,Plano,Curva,2,0,2,Atropello,Inexperiencia
2022,Córdoba,2022-12-03,Lunes,Nublado,Seca,Plano,Recta,2,0,2,Colisión,No mantener distancia
2022,Córdoba,2022-02-01,Miércoles,Soleado,Húmeda,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Cundinamarca,2022-10-28,Viernes,Lluvia,Seca,Montañoso,Recta,0,1,1,Atropello,No mantener distancia
2022,Santander,2022-02-08,Domingo,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Exceso de velocidad
2022,Santander,2022-05-07,Jueves,Lluvia,Seca,Plano,Curva,1,1,2,Colisión,Exceso de velocidad
2022,Cundinamarca,2022-04-23,Sábado,Lluvia,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2022,Córdoba,2022-03-10,Miércoles,Nublado,Seca,Plano,Recta,0,0,0,Atropello,No mantener distancia
2022,Córdoba,2022-06-01,Jueves,Lluvia,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2022,Antioquia,2022-02-17,Miércoles,Soleado,Seca,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2022,Antioquia,2022-12-02,Viernes,Nublado,Seca,Plano,Recta,1,0,1,Atropello,No mantener distancia
